scope,district_number,seats,fractional_seats,floor_override,bonus_seats,target_population,actual_population,convex_hull_ratio,num_geom_parts,is_contiguous,members,district_id,scope_jurisdiction_id
Colorado,2,5,4.949931,f,0,2430462,2430462,0.954303,2,t,Alamosa; Archuleta; Baca; Bent; Broomfield; Chaffee; Cheyenne; Clear Creek; Conejos; Costilla; Crowley; Custer; Delta; Dolores; Eagle; El Paso; Elbert; Fremont; Garfield; Gilpin; Grand; Gunnison; Hinsdale; Huerfano; Jackson; Kiowa; Kit Carson; La Plata; Lake; Larimer; Las Animas; Lincoln; Logan; Mesa; Mineral; Moffat; Montezuma; Montrose; Morgan; Otero; Ouray; Park; Phillips; Pitkin; Prowers; Pueblo; Rio Blanco; Rio Grande; Routt; Saguache; San Juan; San Miguel; Sedgwick; Summit; Teller; Washington; Weld; Yuma,666bf8ad-d375-4a80-a812-7564c187be9b,5804c271-502a-4fe9-8d98-20588076ba96
Cook,1,6,5.963516,f,0,2982548,2982548,0.862219,1,t,sub:Cook — drawn district 1 (pop 2982548),c9c0b068-b933-4dad-b876-5885b791cb40,e90487eb-9e89-489c-98ba-bd1e4f72164f
Cook,2,5,5.036484,f,0,2518909,2518909,0.868872,1,t,sub:Cook — drawn district 2 (pop 2518909),a203317b-08d8-49ec-b279-9390fd0644bb,e90487eb-9e89-489c-98ba-bd1e4f72164f
Florida,1,9,9.034050,f,0,4474729,4474729,0.952874,1,t,Broward; Martin; Palm Beach; St. Lucie,0a56895d-d19f-41c2-8470-749ff0c61906,e291639e-ef3f-48a2-af2c-2384cd4aa184
Florida,2,8,7.769697,f,0,3848472,3848472,0.789453,2,t,Charlotte; DeSoto; Hardee; Hillsborough; Lee; Manatee; Sarasota,69893f88-c5c6-476b-9b9d-65f2ac409be0,e291639e-ef3f-48a2-af2c-2384cd4aa184
Florida,3,8,8.487975,f,0,4204248,4204248,0.659828,2,t,Alachua; Baker; Bay; Bradford; Calhoun; Clay; Columbia; Dixie; Duval; Escambia; Franklin; Gadsden; Gilchrist; Gulf; Hamilton; Holmes; Jackson; Jefferson; Lafayette; Leon; Levy; Liberty; Madison; Nassau; Okaloosa; Santa Rosa; St. Johns; Suwannee; Taylor; Union; Wakulla; Walton; Washington,695fb10f-52ba-41fa-8099-1aa5441963bf,e291639e-ef3f-48a2-af2c-2384cd4aa184
Florida,4,8,8.147775,f,0,4035741,4035741,0.701812,1,t,Citrus; Flagler; Hernando; Lake; Marion; Pasco; Pinellas; Putnam; Sumter; Volusia,4747032a-8d8a-4e82-b278-84c88edeb535,e291639e-ef3f-48a2-af2c-2384cd4aa184
Florida,5,8,7.637039,f,0,3782764,3782764,0.406086,8,t,Collier; Glades; Hendry; Highlands; Miami-Dade; Monroe; Okeechobee,996226d1-da01-40ad-abf3-8dc881f5627a,e291639e-ef3f-48a2-af2c-2384cd4aa184
Florida,6,9,8.923463,f,0,4419953,4419953,0.860347,1,t,Brevard; Indian River; Orange; Osceola; Polk; Seminole,71e2b1d0-80fd-4399-992e-c7831eef1178,e291639e-ef3f-48a2-af2c-2384cd4aa184
Georgia,1,8,8.182213,f,0,3966516,3966516,0.900816,1,t,Appling; Atkinson; Bacon; Baker; Baldwin; Ben Hill; Berrien; Bibb; Bleckley; Brantley; Brooks; Bryan; Bulloch; Burke; Butts; Calhoun; Camden; Candler; Charlton; Chatham; Chattahoochee; Clay; Clinch; Coffee; Colquitt; Columbia; Cook; Crawford; Crisp; Decatur; Dodge; Dooly; Dougherty; Early; Echols; Effingham; Emanuel; Evans; Glascock; Glynn; Grady; Greene; Hancock; Harris; Henry; Houston; Irwin; Jasper; Jeff Davis; Jefferson; Jenkins; Johnson; Jones; Lamar; Lanier; Laurens; Lee; Liberty; Lincoln; Long; Lowndes; Macon; Marion; McDuffie; McIntosh; Meriwether; Miller; Mitchell; Monroe; Montgomery; Morgan; Muscogee; Newton; Peach; Pierce; Pike; Pulaski; Putnam; Quitman; Randolph; Richmond; Rockdale; Schley; Screven; Seminole; Spalding; Stewart; Sumter; Talbot; Taliaferro; Tattnall; Taylor; Telfair; Terrell; Thomas; Tift; Toombs; Treutlen; Troup; Turner; Twiggs; Upson; Ware; Warren; Washington; Wayne; Webster; Wheeler; Wilcox; Wilkes; Wilkinson; Worth,87485b61-becd-44a8-a748-50d3c311d3ee,e004b3ce-73e8-46f7-a575-89ca8edb148c
