scope,district_number,seats,fractional_seats,floor_override,bonus_seats,target_population,actual_population,convex_hull_ratio,num_geom_parts,is_contiguous,members,district_id,scope_jurisdiction_id
Egypt,4,7,7.066060,f,0,28640396,28640396,0.848913,2,t,Beni Suef Governorate; Cairo Governorate; Faiyum Governorate; Giza Governorate; Matrouh Governorate,3222340d-d6f3-4baf-b156-34054e717990,ea4a3117-f793-40ac-90f1-a46e44228583
England,1,7,6.856287,f,0,28305106,28305106,0.831166,4,t,"Barnsley; Bedford; Birmingham; Blackburn with Darwen; Blackpool; Bolton; Bradford; Bury; Calderdale; Cheshire East; Cheshire West and Chester; County Durham; Coventry; Cumbria; Darlington; Derby; Derbyshire; Doncaster; Dudley; East Riding of Yorkshire; Gateshead; Gloucestershire; Halton; Hartlepool; Herefordshire, County of; Kingston upon Hull, City of; Kirklees; Knowsley; Lancashire; Leeds; Leicester; Leicestershire; Lincolnshire; Liverpool; Manchester; Middlesbrough; Milton Keynes; Newcastle upon Tyne; North East Lincolnshire; North Lincolnshire; North Tyneside; North Yorkshire; Northamptonshire; Northumberland; Nottingham; Nottinghamshire; Oldham; Peterborough; Redcar and Cleveland; Rochdale; Rotherham; Rutland; Salford; Sandwell; Sefton; Sheffield; Shropshire; Solihull; South Tyneside; St. Helens; Staffordshire; Stockport; Stockton-on-Tees; Stoke-on-Trent; Sunderland; Tameside; Telford and Wrekin; Trafford; Wakefield; Walsall; Warrington; Warwickshire; Wigan; Wirral; Wolverhampton; Worcestershire; York",492eaead-9849-47ec-9ac3-addce439ee8d,0036709e-5088-4a94-82de-143fcef70664
England,2,7,7.143713,f,0,29491703,29491703,0.649867,32,t,"Barking and Dagenham; Barnet; Bath and North East Somerset; Bexley; Bournemouth, Christchurch and Poole; Bracknell Forest; Brent; Brighton and Hove; Bristol, City of; Bromley; Buckinghamshire; Cambridgeshire; Camden; Central Bedfordshire; City of London; Cornwall; Croydon; Devon; Dorset; Ealing; East Sussex; Enfield; Essex; Greenwich; Hackney; Hammersmith and Fulham; Hampshire; Haringey; Harrow; Havering; Hertfordshire; Hillingdon; Hounslow; Isle of Wight; Isles of Scilly; Islington; Kensington and Chelsea; Kent; Kingston upon Thames; Lambeth; Lewisham; Luton; Medway; Merton; Newham; Norfolk; North Somerset; Oxfordshire; Plymouth; Portsmouth; Reading; Redbridge; Richmond upon Thames; Slough; Somerset; South Gloucestershire; Southampton; Southend-on-Sea; Southwark; Suffolk; Surrey; Sutton; Swindon; Thurrock; Torbay; Tower Hamlets; Waltham Forest; Wandsworth; West Berkshire; West Sussex; Westminster; Wiltshire; Windsor and Maidenhead; Wokingham",0b6d94a6-a384-41d4-892a-4e46aaa3c4f9,0036709e-5088-4a94-82de-143fcef70664
Ethiopia,1,7,7.164818,f,0,28473878,28473878,0.549505,3,f,Beneshangul Gumu; Gambela; SNNPR,8631b7b8-b141-472c-87f5-eff0ba746776,0972a719-c4c2-49dc-bad8-ce8a037ebb4e
Ethiopia,2,6,6.245169,f,0,24819080,24819080,0.774176,1,t,Amhara,d14b7359-5d38-4f7f-8f59-d9ac6d35ea2e,0972a719-c4c2-49dc-bad8-ce8a037ebb4e
Ethiopia,3,6,5.590013,f,0,22215409,22215409,0.495597,3,t,Addis Ababa; Afar; Dire Dawa; Hareri; Somali; Tigray,97e8b0fe-0881-4bcb-84ba-26412046269a,0972a719-c4c2-49dc-bad8-ce8a037ebb4e
France,1,8,8.011759,f,0,34447506,34447506,0.073337,334,t,Auvergne-Rhône-Alpes; Bretagne; Corse; Mayotte; Nouvelle-Aquitaine; Occitanie; Pays de la Loire; Provence-Alpes-Côte d'Azur; Réunion,591d64f3-ee33-4362-adf5-6d2d4a3afbde,5c7687fb-533c-4f8e-aed7-7128f366599d
France,2,8,7.988241,f,0,34346384,34346384,0.038030,116,t,Bourgogne-Franche-Comté; Centre-Val de Loire; French Guiana; Grand Est; Guadeloupe; Hauts-de-France; Normandie; Île-de-France,5d4835ee-111a-4b0b-9d53-658aee17b3b5,5c7687fb-533c-4f8e-aed7-7128f366599d
Fujian Province,1,5,4.966404,f,0,20895771,20895771,0.836124,1,t,Anxixian; Changdingxian; Changtaixian; Datianxian; Dehuaxian; Dongshanxian; Guangzexian; Huaanxian; Jaioushi; Jianglexian; Jianningxian; Jianyangshi; Lianchengxian; Longhaishi; Longyanshi; Mingxixian; Nananshi; Nanjingxian; Nanpingshi; Ninghuaxian; Pinghexian; Qingliuxian; Sanmingshi; Shanghangxian; Shaxian; Shuchangxian; Tainingxian; Tonganxian; Wupingxian; Wuyishanshi; Xiamenshi; Yonganshi; Yongchunxian; Yongdingxian; Youxixian; Yunxiaoxian; Zhangpingxian; Zhangpuxian; Zhangzhoushi; Zhaoanxian; Zhaowushi,89a8a8fb-e7d9-4228-8efc-f5247d2834e8,a609304c-5000-4724-bbc5-7ac23678dd08
Fujian Province,2,5,5.033596,f,0,21178477,21178477,0.571023,3,t,Changleshi; Fuanshi; Fudingshi; Fuqingshi; Fuzhoushi; Gutianxian; Huianxian; Jinjiangshi; Jinmenxian; Lianjiangxian; Luoyuanxian; Minhouxian; Minqingxian; Ningdeshi; Pingnanxian; Pingtanxian; Puchengxian; Putianshi; Putianxian; Quanzhoushi; Shishishi; Shouningxian; Songxixian; Tuorongxian; Xianyouxian; Xiapuxian; Yongtaixian; Zhenghexian; Zhouningxian,cadf83ef-a945-4ec0-8247-18243dce0226,a609304c-5000-4724-bbc5-7ac23678dd08
Germany,1,7,6.693618,f,0,26901910,26901910,0.782303,5,t,Baden-Württemberg; Bayern; Thüringen,54413b18-de63-46f8-a8d4-2e050a8b4837,9ec91104-492d-4653-afe4-82faabb4126a
Germany,2,7,6.923687,f,0,27826569,27826569,0.724765,86,t,Berlin; Brandenburg; Bremen; Hamburg; Mecklenburg-Vorpommern; Niedersachsen; Sachsen; Sachsen-Anhalt; Schleswig-Holstein,fb13a019-a28c-426c-a758-e93109ab723a,9ec91104-492d-4653-afe4-82faabb4126a
Germany,3,7,7.382695,f,0,29671337,29671337,0.849704,6,t,Hessen; Nordrhein-Westfalen; Rheinland-Pfalz; Saarland,5c4a6f19-2c0b-4527-8ae9-1de04ae61ae3,9ec91104-492d-4653-afe4-82faabb4126a
Guangxi Zhuang Autonomous Region,1,6,5.945514,f,0,24728003,24728003,0.752746,1,t,Baiseshi; Bamayaozuzizhixian; Beihaishi; Binyangxian; Bobaixian; Chongzuoxian; Dahuayaozuzizhixian; Daxinxian; Debaoxian; Donglanxian; Duanyaozuzizhixian; Fangchenggangshi; Fengshanxian; Fusuixian; Hechishi; Hengxian; Hepuxian; Jingxixian; Leyexian; Lingshanxian; Lingyunxian; Longanxian; Longlingezuzizhixian; Longzhouxian; Luchuanxian; Mashanxian; Nandanxian; Nanningshi; Napoxian; Ningmingxian; Pingguoxian; Pingxiangshi; Pubeixian; Qinzhoushi; Shanglinxian; Shangsixian; Tiandengxian; Tiandongxian; Tianerxian; Tianlinxian; Tianyangxian; Wumingxian; Yongningxian,e45918dc-ae12-47f0-b0c1-3b5fc61f2564,c0106560-83af-412a-8ecf-3a4cd802e4a0
Guangxi Zhuang Autonomous Region,2,6,6.054486,f,0,25181228,25181228,0.854028,1,t,Beiliushi; Changwuxian; Chenxixian; Fuchuanyaozuzizhixian; Gongchengyaozuzizhixian; Guanyangxian; Guigangshi; Guilinshi; Guipingshi; Heshanshi; Hezhoushi; Huanjiangmaonanzuzizhixian; Jinxiuyaozuzizhixian; Laibinxian; Lingchuanxian; Linguixian; Lipuxian; Liuchengxian; Liujiangxian; Liuzhoushi; Longshengezuzizhixian; Luochengyaolaozuzizhixian; Luzaixian; Mengshanxian; Pinglexian; Pingnanxian; Quanzhouxian; Ronganxian; Rongshuimiaozuzizhixian; Rongxian; Shanjiangdongzuzizhixian; Wuxuanxian; Wuzhoushi; Xiangzhouxian; Xinchengxian; Xinganxian; Yangsuoxian; Yizhoushi; Yongfuxian; Yulinshi; Zhaopingxian; Zhaopingxian; Zhongshanxian; Ziyuanxian,6af16f8f-6496-4be8-a30f-b17e16c8bafe,c0106560-83af-412a-8ecf-3a4cd802e4a0
Guangzhou Province,1,8,7.912084,f,0,33667431,33667431,0.641637,1,t,Dianbaxian; Doumenxian; Enpingshi; Gaozhoushi; Haikangxian; Heshanshi; Huazhoushi; Jiangmenshi; Kaipingshi; Lianjiangxian; Maomingshi; Panyushi; Shundeshi; Suixixian; Taishanshi; Wuchuanshi; Xinhuishi; Xinxingxian; Xuwenxian; Yangchushi; Yangxixian; Zhanjianghsi; Zhongshanshi; Zhuhaishi,f80ade1b-51f6-4ed3-9f95-67892f155ac8,dbf70fed-03fc-45a7-b945-462b815df628
Guangzhou Province,2,7,7.094788,f,0,30189679,30189679,0.854880,2,t,Boluoxian; Chaoyangxian; Chaozhoushi; Chenghaishi; Dapuxian; Fengshunxian; Haifengxian; Hepingxian; Heyuanshi; Huidongxian; Huilaixian; Huiyangshi; Huizhoushi; Jiaolingxian; Jiexixian; Jieyangshi; Lianpingxian; Longchuanxian; Longmenxian; Lufengxian; Meizhoushi; Nanaoxian; Pingyuanxian; Puningshi; Raopingxian; Shantoushi; Wuhuaxian; Xingningshi; Zhijinxian,95c31fd5-4fcd-4e82-86a6-174feda03bb6,dbf70fed-03fc-45a7-b945-462b815df628
Guangzhou Province,3,7,7.012088,f,0,29837775,29837775,0.696260,1,t,Dongguanshi; Shenzhenshi; Shenzhenxian; Zengchengshi,f91438a0-cd7c-44b4-9d24-2be0b10ae380,dbf70fed-03fc-45a7-b945-462b815df628
Guangzhou Province,4,8,7.981039,f,0,33960848,33960848,0.782401,1,t,Chonghuashi; Deqingxian; Fengkaixian; Fogangxian; Foshanshi; Gaomingshi; Gaoyaoshi; Guangningxian; Guangzhoushi; Huadushi; Huaijixian; Lechangxian; Liannanyaozuzizhixian; Lianshanzhuangzuzizhixian; Lianzhoushi; Luodingshi; Nanhaishi; Nanxiongxian; Qingxinxian; Qingyuanshi; Qujiangxian; Renhuaxian; Ruyuanyaozuzizhixian; Shanshuishi; Shaoguanshi; Shixingxian; Sihuishi; Wongyuanxian; Xinfengxian; Xinyishi; Yangshanxian; Yingdeshi; Yunanxian; Yunfushi; Zhaoqingshi,e1f6d63b-9039-4995-8ce1-4a80ca10d546,dbf70fed-03fc-45a7-b945-462b815df628
Guizhou Province,1,5,5.023608,f,0,19781740,19781740,0.770444,1,t,Anlongxian; Anshunxian; Cehengxian; Changshunxian; Duyunshi; Guanlingbuyizumiaozuzizhixian; Guidingxian; Guiyangshi; Hezhangxian; Huishuixian; Liupanshuishi; Liuzhitequ; Longlixian; Luodianxian; Majiangxian; Nayongxian; Panxiantequ; Pingbaxian; Pingtangxian; Puanxian; Pudingxian; Qinglongxian; Qingzhenshi; Shuichengxian; Wangmoxian; Weininglizuhuizumiaozuzizhixian; Xingrenxian; Xingyishi; Zhenfengxian; Zhenningbuyizumiaozuzizhixian; Zhijinxian; Zhiyunmiaozubuyizuzizhixian,e1c953aa-98cb-437c-a8b8-6a9002caefd3,3a4ceed0-b98e-4e7a-b4ad-fa1b026b9720
Guizhou Province,2,5,4.976392,f,0,19595812,19595812,0.701190,1,t,Bijieshi; Chengongxian; Chishuishi; Congjiangxian; Dafangxian; Danzhaixian; Daozhenkelaozhumiaozhuzizhixian; Dejiangxian; Dushanxian; Fenggangxian; Fuquanxian; Huangpingxian; Huayuanxian; Jiangkouxian; Jianhexian; Jinpingxian; Jinshaxian; Kailishi; Kaiyangxian; Leishanxian; Liboxian; Lipingxian; Meitanxian; Qianxixian; Renhuaixian; Rongjiangxian; Sandushuizuzizhixian; Sansuixian; Shibingxian; Shiqianxian; Shongtaomiaozuzizhixian; Sinanxian; Suiyangxian; Taijiangxian; Tianzhuxian; Tongrenshi; Tongzhixian; Wanshantequ; Wenganxian; Wuchuankelaozhumiaozhuzizhixian; Xifengxian; Xishuixian; Xiuwenxian; Yanhetujiazuzizhixian; Yinjiangtujiazumiaozuzizhixian; Yupingdongzuzizhixian; Yuqingxian; Zhenganxian; Zhenyuanxian; Zhunyishi; Zhunyixian,8e473fb9-517e-47b7-8f9c-78fdcab6af50,3a4ceed0-b98e-4e7a-b4ad-fa1b026b9720
Gujarāt,1,9,8.799883,f,0,36178910,36178910,0.697547,4,t,Ahmadabad; Anand; Aravali; Bharuch; Chhota Udaipur; Dadra & Nagar Haveli; Dohad; Gandhinagar; Kheda; Mahisagar; Narmada; Navsari; Panch Mahals; Sabar Kantha; Surat; Tapi; The Dangs; Vadodara; Valsad,dca49b6b-4503-4dd7-86fb-9b0cc6970933,9b8e8125-1bbb-47ad-b852-499f8dd30d80
Gujarāt,2,9,9.200117,f,0,37824387,37824387,0.807415,25,t,Amreli; Banas Kantha; Batod; Bhavnagar; Devbhumi Dwarka; Gir Somnath; Jamnagar; Junagadh; Kachchh; Mahesana; Morbi; Patan; Porbandar; Rajkot; Surendranagar,94b5f1b5-6723-4909-adb7-2d7cc7a697e2,9b8e8125-1bbb-47ad-b852-499f8dd30d80
Hebei Province,1,6,5.927511,f,0,23091077,23091077,0.807003,1,t,Boxiangxian; Chenganxian; Cixian; Damingxian; Feixiangxian; Gaochengxian; Guangpingxian; Guangzhongxian; Guantaoxian; Handanshi; Handanshi; Handanxian; Haochengshi; Jinzhoushi; Jizhexian; Juluxian; Linchengxian; Lingxixian; Longyaoxian; Luanchengxian; Luquanshi; Nangongshi; Nanhexian; Neiqiuxian; Ningjinxian; Pingxiangxian; Qinghexian; Qiuxian; Quzhouxian; Renxian; Shaheshi; Shijiazhuanshi; Weixian; Wuanshi; Xingtaishi; Xingtaixian; Xinhexian; Yongnianxian; Yuanshixian; Zhanhuangxian; Zhaoxian; Zhengdingxian,5d5df217-ed8d-437a-8f32-5c4bc285032d,e87c8a36-a58a-41fe-bf3a-5f64aafb506c
Hebei Province,2,6,6.025045,f,0,23471027,23471027,0.771212,1,t,Anguoshi; Anpingxian; Anxinxian; Baodingshi; Botoushi; Boyexian; Changxian; Changzhoushi; Dachengxian; Dingzhoushi; Dongguangxian; Fuchengxian; Fupingxian; Gaoyangxian; Guchengxian; Haixingxian; Hejianshi; Hengshuishi; Huanghuashi; Jingxian; Jixian; Lingshouxian; Lixian; Manchengxian; Mencunhuizuzizhixian; Nanpixian; Pingshanxian; Qingxian; Qingyuanxian; Quyangxian; Raoyangxian; Renqiushi; Rongchengxian; Shenzhoushi; Shezexian; Shuningxian; Tangxian; Wangduxian; Wanxian; Wenanxian; Wujixian; Wuqiangxian; Wuyixian; Xianxian; Xingtangxian; Xinjishi; Xinleshi; Xiongxian; Xushuixian; Yanshanxian; Zhaoqianxian,e9cb8bcf-0ab4-4740-8b72-326989fdc732,e87c8a36-a58a-41fe-bf3a-5f64aafb506c
Hebei Province,3,6,6.047444,f,0,23558284,23558284,0.664957,3,t,Baxian; Changlixian; Chengdeshi; Chengdexian; Chonglixian; Cichengxian; Dingxingxian; Fengningmanzuzizhixian; Fengruanxian; Funingxian; Guanxian; Guyuanxian; Huaianxian; Huailaixian; Kangbaoxian; Kuanchengmanzuzizhixian; Laishuixian; Laiyuanxian; Langfangshi; Letingxian; Longhuaxian; Luannanxian; Luannanxian; Luanpingxian; Luanxian; Lulongxian; Pingquanxian; Qiananshi; Qianxixian; Qinglongmanzuzizhixian; Qinhuangdaoshi; Shangyixian; Shanheshi; Tangshanshi; Wanquanxian; Weichangxian; Weixian; Xinchengxian; Xinglongxian; Xuanhuaxian; Yangyuanxian; Yixian; Yongqingxian; Zhangbeixian; Zhangjiakoushi; Zhunhuashi; Zhuoluxian; Zhuozhoushi,21100a6d-5d25-464f-b3a2-f842bf8a94c8,e87c8a36-a58a-41fe-bf3a-5f64aafb506c
Henan Province,1,9,8.863094,f,0,35722865,35722865,0.902896,1,t,Baofengxian; Boaixian; Changgeshi; Dengzhoushi; Dongfengshi; Fangchengxian; Gongxian; Jiaxian; Jiyuanshi; Lingbaoshi; Luanchuanxian; Luoningxian; Luoyangshi; Lushanxian; Lushixian; Mengjinxian; Mengxian; Mianchixian; Mixian; Miyangxian; Nanyangshi; Nanyangshi; Nanzhaoxian; Neixiangxian; Pingdingshanshi; Pingluxian; Qinyangxian; Ruyangshi; Ruzhoushi; Sanmenxiashi; Shanxian; Sheqixian; Songxian; Tanghexian; Wenxian; Wugangshi; Xiangchengxian; Xichuanxian; Xinanxian; Xingyangxian; Xinyexian; Xinzhengxian; Xixiaxian; Xuchangshi; Xuchangxian; Yanshishi; Yexian; Yichuanxian; Yimashi; Yiyangxian; Yunchengxian; Yuzhoushi; Zhenpingxian,6bbe431c-28e6-4377-9468-0547bb49bb44,c94aeb5a-6ef5-4698-abcd-c267b1e47792
Henan Province,2,9,9.137073,f,0,36827143,36827143,0.743533,1,t,Caoxian; Dangshanxian; Fugouxian; Guangshanxian; Gushixian; Huaibinxian; Huaiyangxian; Huangchuanxian; Linquanxian; Linyingxian; Luoheshi; Luoshanxian; Luyixian; Minquanxian; Ninglingxian; Pingyuxian; Qixian; Queshanxian; Runanxian; Shanchengxian; Shangcaixian; Shangchengxian; Shangqiushi; Shangqiushi; Shangshuixian; Shenqiuxian; Shuipingxian; Shuixian; Taikangxian; Tongxushi; Tuochengxian; Xiangchengshi; Xiayixian; Xihuaxian; Xincaixian; Xinxian; Xinyangshi; Xipingxian; Xixian; Yanchengxian; Yanlingxian; Yongchengxian; Yuchengxian; Zhengyangxian; Zhoukoushi; Zhumadianshi,50d1f77b-8f91-4c2d-85b0-c8b0a99eddb7,c94aeb5a-6ef5-4698-abcd-c267b1e47792
Henan Province,3,8,7.999833,f,0,32243478,32243478,0.732092,1,t,Anyangshi; Anyangxian; Anyangxian; Changyuanxian; Fanxian; Fengqiuxian; Hebishi; Huaxian; Huixianshi; Huojiaxian; Jiaozuoshi; Junxian; Kaifengshi; Kaifengxian; Lankaoxian; Linxian; Nanlexian; Neihuangxian; Puyangshi; Puyangxian; Qingfengxian; Qixian; Taiqianxian; Tangyinxian; Weihuishi; Weishixian; Weixian; Wushixian; Xinxiangshi; Xinxiangxian; Xiuwuxian; Yuanjinxian; Yuanyangshi; Zhengzhoushi; Zhongmouxian,210a35b6-837e-4d3d-bfa4-48bda6d389d0,c94aeb5a-6ef5-4698-abcd-c267b1e47792
Hubei Province,1,7,7.010839,f,0,28670729,28670729,0.800240,1,t,Chongyangxian; Dawuxian; Dazhishi; Ezhoushi; Hanchuanxian; Honganxian; Honghushi; Huangmeixian; Huangpixian; Huangshishi; Huangzhoushi; Jiayuxian; Luotianxian; Machengshi; Puxishi; Qichunxian; Tongchengxian; Tongshanxian; Wuhanshi; Wuxueshi; Xianningshi; Xiaoganshi; Xinzhouxian; Xishuixian; Yangxinxian; Yingshanxian,cb11bee9-84bb-4c74-ac64-999b74185e05,498d6ec4-07f7-458d-9136-54b7342b8179
Hubei Province,2,7,6.989161,f,0,28582080,28582080,0.659909,1,t,Anlushi; Badongxian; Baokangxian; Changyangtujiazuzizhixian; Dangyangshi; Danjiangkoushi; Enshishi; Fangxian; Gonganxian; Guangshuishi; Guchengxian; Hefengxian; Jianglingxian; Jianshixian; Jingmenshi; Jingshanxian; Laifengxian; Laohekoushi; Lichuanshi; Nanzhangxian; Qianjiangshi; Shashi; Shennongjialinqu; Shishoushi; Shiyanshi; Shuizhoushi; Songzixian; Tianmenshi; Tongboxian; Xiangfanshi; Xiangyangxian; Xiantaoshi; Xingshanxian; Xuanenxian; Yichangshi; Yichangxian; Yichengshi; Yingchengshi; Yuananxian; Yunmengxian; Yunxian; Yunxixian; Zhaoyangshi; Zhichengshi; Zhiguixian; Zhijiangxian; Zhongxiangshi; Zhushanxian; Zhuxixian,91b62dbd-a013-41a0-ac29-c2a2524093d0,498d6ec4-07f7-458d-9136-54b7342b8179
Hunan Province,1,8,7.987031,f,0,31837593,31837593,0.753485,1,t,Anhuaxian; Anxiangxian; Baojingxian; Changdeshi; Chengbumiaozuzizhixian; Chenxixian; Chilixian; Dayongshi; Donganxian; Dongkouxian; Fenghuangxian; Guzhangxian; Hanshouxian; Hongjiangshi; Huaihuashi; Huarongxian; Huitongxian; Jianlixian; Jingzhoumiaozhudongzuzizhixian; Jinshishi; Jishoushi; Lengshuijiangshi; Lianyuanshi; Linlixian; Linxiangshi; Lixian; Longhuixian; Longshanxian; Loudishi; Luxixian; Mayangmiaozuzizhixian; Miluoshi; Nanxian; Shangzhixian; Shaoyangshi; Shimenxian; Suiningxian; Taojiangxian; Taoyuanxian; Tongzhoudongzuzizhixian; Wufengtujiazuzizhixian; Wugangshi; Xiangyinxian; Xinhuangdongzuzizhixian; Xinhuaxian; Xinlingxian; Xinzhaoxian; Xupuxian; Yiyangshi; Yiyangshi; Yongshunxian; Yuanjiangshi; Yuanlingxian; Yueyangshi; Yueyangxian; Zhaoyangxian; Zhijiangdongzuzizhixain,d52f1f7d-7d5e-4745-9f76-f50fcb723de4,664a905a-34c6-4334-bd0b-e11b0e6142c8
Hunan Province,2,9,9.012969,f,0,35927147,35927147,0.786497,1,t,Anrenxian; Chalingxian; Changningxian; Changshashi; Changshaxian; Chengxian; Chengzhoushi; Daoxian; Guidongxian; Guiyangxian; Hengdongxian; Hengnanxian; Hengshanxian; Hengyangshi; Hengyangxian; Jiahexian; Jianghuayaozuzizhixian; Jiangyongxian; Lanshanxian; Leiyangshi; Lengshuitanshi; Lilingshi; Lingxian; Linwuxian; Liuxiangxian; Liuyangxian; Ninggangxian; Ningyuanxian; Pingjiangxian; Qidongxian; Qiyangxian; Ruchengxian; Shuangfengxian; Shuangpaixian; Wangchengxian; Xiangtanshi; Xiangtanxian; Xiangxiangshi; Xintianxian; Yizhangxian; Yongxingxian; Yongzhoushi; Youxian; Zhaodongxian; Zhuzhoushi; Zhuzhouxian; Zixingshi,57c958a2-f035-400d-a525-4f9e19b04864,664a905a-34c6-4334-bd0b-e11b0e6142c8
India,1,9,9.380376,f,0,36976185,36976185,0.174472,36,t,Kerala; Lakshadweep,18a72d14-0109-46e0-b814-290d3462aeb7,24576efc-f6c8-4304-891b-4c19eac6695e
India,2,9,9.327457,f,0,36767586,36767586,0.533549,2,t,Assam,84893c2f-b4c7-4dcb-8f4f-1489ac556589,24576efc-f6c8-4304-891b-4c19eac6695e
India,3,6,5.545741,f,0,21860569,21860569,0.781036,1,t,Delhi,c122f4eb-912e-43bf-9477-5c8fa47de927,24576efc-f6c8-4304-891b-4c19eac6695e
India,4,8,7.887032,f,0,31089624,31089624,0.576917,1,t,Haryāna,899d83c3-8d38-495b-8519-0302b8126b47,24576efc-f6c8-4304-891b-4c19eac6695e
India,5,9,9.372699,f,0,36945922,36945922,0.102306,197,f,Andaman and Nicobar Islands; Arunāchal Pradesh; Himāchal Pradesh; Manipur; Meghālaya; Mizoram; Nāgāland; Sikkim; Tripura; Uttarākhand,b2f9ff27-0c8d-4eec-bbfb-0e7a7e304dea,24576efc-f6c8-4304-891b-4c19eac6695e
India,6,9,8.670869,f,0,34179404,34179404,0.149118,4,t,Chandīgarh; Dādra and Nagar Haveli and Damān and Diu; Punjab,8da15a9c-cea1-49aa-9620-3b636340887d,24576efc-f6c8-4304-891b-4c19eac6695e
India,7,5,5.121570,f,0,20188543,20188543,0.757126,1,t,Jammu and Kashmīr; Ladākh,111f43d7-fa0e-4471-9736-9139ac1831aa,24576efc-f6c8-4304-891b-4c19eac6695e
India,8,9,8.694254,f,0,34271585,34271585,0.161359,27,f,Chhattīsgarh; Goa; Puducherry,ad926e2b-a604-47c5-bef5-1d1175d6b276,24576efc-f6c8-4304-891b-4c19eac6695e
Indonesia,1,9,9.203727,f,0,37437128,37437128,0.557920,6,t,Central Java,bc29a333-73db-49a2-9e82-c54c42af37ad,8b8c83a3-b11b-40fa-86db-580b0cade7ec
Indonesia,2,5,5.138476,f,0,20901292,20901292,0.523750,63,t,Aceh; North Sumatra,da43bf57-1f1f-4662-bde1-44ea5d228851,8b8c83a3-b11b-40fa-86db-580b0cade7ec
Indonesia,3,5,4.814060,f,0,19581695,19581695,0.530537,62,t,Bangka-Belitung Islands; Lampung; South Sumatra,f33132f1-4022-4ca2-bc49-d5c9c4fba4f2,8b8c83a3-b11b-40fa-86db-580b0cade7ec
Indonesia,4,5,4.953004,f,0,20146864,20146864,0.283196,273,t,Bengkulu; Jambi; Riau; Riau Islands; West Sumatra,2cc465aa-3ed6-4a2c-8b55-36d0a66a3972,8b8c83a3-b11b-40fa-86db-580b0cade7ec
Indonesia,5,8,7.744834,f,0,31502926,31502926,0.128678,17,f,Bali; Banten; Jakarta Special Capital Region; Special Region of Yogyakarta,04beac25-c898-4081-a00e-e9f0c6eb87dc,8b8c83a3-b11b-40fa-86db-580b0cade7ec
Indonesia,6,9,9.271666,f,0,37713475,37713475,0.349488,244,f,Central Kalimantan; Central Sulawesi; East Kalimantan; Gorontalo; North Kalimantan; North Sulawesi; South Kalimantan; South Sulawesi; Southeast Sulawesi; West Kalimantan; West Sulawesi,472435d6-9621-454a-be60-7d117808a2fa,8b8c83a3-b11b-40fa-86db-580b0cade7ec
Indonesia,7,5,4.874232,f,0,19826451,19826451,0.202290,627,t,East Nusa Tenggara; Maluku; North Maluku; Papua; West Nusa Tenggara; West Papua,f89b1805-bbce-4b96-b89c-0f5f55603e88,8b8c83a3-b11b-40fa-86db-580b0cade7ec
Iran (Islamic Republic of),1,8,8.059458,f,0,33038449,33038449,0.841564,35,t,Bushehr; Fars; Hormozgan; Isfahan; Kerman; Kohgiluyeh and Boyer-Ahmad; North Khorasan; Razavi Khorasan; Semnan; Sistan and Baluchestan; South Khorasan; Yazd,5dac7db6-e7b7-4b72-8ba3-a56ac457b3bd,57f55b86-ff98-49ca-be77-7e41e419b2de
Iran (Islamic Republic of),2,7,6.881948,f,0,28211437,28211437,0.478563,1,t,Alborz; Gilan; Golestan; Mazandaran; Mazandaran; Qazvin; Tehran,9cc374d5-7aed-4dc0-b4a4-b36b259af96e,57f55b86-ff98-49ca-be77-7e41e419b2de
Iran (Islamic Republic of),3,7,7.058594,f,0,28935571,28935571,0.717646,12,t,Ardabil; Chaharmahal and Bakhtiari; East Azerbaijan; Hamadan; Ilam; Kermanshah; Khuzestan; Kurdistan; Lorestan; Markazi; Qom; West Azerbaijan; Zanjan,7817fe43-e05e-4bbd-9c91-ca8c9319f60e,57f55b86-ff98-49ca-be77-7e41e419b2de
Iraq,1,6,6.079440,f,0,24666420,24666420,0.861195,1,t,Al-Basrah; Al-Muthanna; Al-Qadisiyah; An-Najaf; Babil; Baghdad; Dhi Qar; Karbala; Maysan; Wasit,a5e22611-3c49-4e81-9f88-80fbc2ab8a9d,80195266-d221-4899-82d1-466814ca63b0
Iraq,2,5,4.920560,f,0,19964440,19964440,0.788905,1,t,Al-Anbar; Al-Sulaimaniyah; Diyala; Dohuk; Erbil; Kirkuk; Ninawa; Salah al-Din,7598802c-0f61-4ddc-a0dd-a06ee49a1b46,80195266-d221-4899-82d1-466814ca63b0
Italy,1,7,6.991162,f,0,27750124,27750124,0.721247,31,t,Nord-Est; Nord-Ovest,41e871f4-8791-43b9-aa84-8e46ef7e3670,2b3c667c-4f1f-4f79-9563-71a0be3fb59a
Italy,2,8,8.008838,f,0,31789598,31789598,0.333703,215,t,Centro; Isole; Sud,f4f7f08c-1061-437e-8dbc-9f66a86fadc4,2b3c667c-4f1f-4f79-9563-71a0be3fb59a
Japan,1,8,7.946740,f,0,31957351,31957351,0.016991,38,t,Chiba; Ibaraki; Kanagawa; Tokyo,4d115d9e-c733-4ec9-a121-c754f8722948,0c052658-60d3-40d9-a891-0322be90235c
