id,legislature_id,jurisdiction_id,district_number,seats,target_population,actual_population,created_at,updated_at,deleted_at,status,fractional_seats,floor_override,map_id,num_geom_parts,is_contiguous,convex_hull_ratio
2e39e0f4-4fdc-4198-bff9-832dce48e9a1,319c1990-6128-4bd8-a797-bb5de6b79ad3,cc14a87e-910a-4386-b99a-2fd801867a4e,2,8,1994579,1994579,2026-08-27 19:08:24,2026-08-27 19:08:24,,active,8.252849,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,9,t,0.845497
3108e9a6-be60-497e-9307-b4aa8356ae72,319c1990-6128-4bd8-a797-bb5de6b79ad3,54238ac7-4af7-4a13-b0f5-0f1b324b57da,2,8,1881559,1881559,2026-08-27 19:10:47,2026-08-27 19:10:49,,active,8.029564,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,12,t,0.698718
3469cca6-373e-4af6-a379-033a9f95d122,319c1990-6128-4bd8-a797-bb5de6b79ad3,6f6a314b-05d6-4bc0-9205-86a60f4da51c,2,5,1210703,1210703,2026-08-27 19:10:40,2026-08-27 19:10:42,,active,5.070305,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,54,t,0.495574
3fa1e800-ebd0-4f19-ad5f-28283b5c4387,319c1990-6128-4bd8-a797-bb5de6b79ad3,68cec397-71fc-4b02-9c6d-f77d2e5576d7,2,5,1218109,1218109,2026-08-27 19:09:47,2026-08-27 19:09:47,,active,5.025320,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,1,t,0.826424
50c25032-c8ad-42ab-a291-bf060513da16,319c1990-6128-4bd8-a797-bb5de6b79ad3,2a9c4342-c7a2-46a9-ac2c-1757a4023e97,2,5,1163095,1163095,2026-08-27 19:09:11,2026-08-27 19:09:14,,active,4.907281,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,91,t,0.348805
51596216-02bf-489f-81f9-15084bcad9a7,319c1990-6128-4bd8-a797-bb5de6b79ad3,1f479a6d-3c4c-4551-ad51-1c3d56bd7d67,2,7,1697855,1697855,2026-08-27 19:09:41,2026-08-27 19:09:41,,active,7.165895,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,1,t,0.858512
5243971d-e3be-4755-98ff-9f823122c029,319c1990-6128-4bd8-a797-bb5de6b79ad3,0f08bfe0-f244-4d97-b7a8-eac262305735,2,7,1688801,1688801,2026-08-27 19:10:33,2026-08-27 19:10:34,,active,7.002509,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,28,t,0.769351
5671bac2-029f-4141-a739-3abb25b938d3,319c1990-6128-4bd8-a797-bb5de6b79ad3,56bdf26c-cf7c-4b08-a1ff-1c16840c1df0,2,3,712618,712618,2026-08-27 19:10:52,2026-08-27 19:10:53,,active,3.045178,t,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,1,t,0.781511
6c14cb8d-a631-4965-9c99-3e62521b064f,319c1990-6128-4bd8-a797-bb5de6b79ad3,1f1636e6-d842-423f-bd36-ebdd223a2164,2,6,1018505,1018505,2026-08-27 19:08:20,2026-08-27 19:08:21,,active,5.939308,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,1,t,0.821957
7dc33cdf-4f83-4448-8e90-34606ffcc7ad,319c1990-6128-4bd8-a797-bb5de6b79ad3,941664a8-4af7-4000-940e-8e21cd3b07b4,2,8,1846290,1846290,2026-08-27 19:08:25,2026-08-27 19:08:26,,active,8.047002,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,10,t,0.708545
7e1b4865-4338-45ef-8abc-dc92e77e65d3,319c1990-6128-4bd8-a797-bb5de6b79ad3,9570c85b-5e76-4e71-a071-28f2d0996331,2,5,1252147,1252147,2026-08-27 19:08:11,2026-08-27 19:08:13,,active,4.744710,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,1,t,0.706669
7f62176c-bb84-4304-bef9-aff570d2fe30,319c1990-6128-4bd8-a797-bb5de6b79ad3,5564b05a-07fa-4307-a82c-08955349624b,2,6,1889246,1889246,2026-08-27 19:09:26,2026-08-27 19:09:26,,active,5.835478,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,1,t,0.592989
8186f70b-4761-429b-ab3e-88e60ea00d88,319c1990-6128-4bd8-a797-bb5de6b79ad3,9d16da04-80aa-4499-92cd-0733d8cbcdd1,2,7,1617334,1617334,2026-08-27 19:09:17,2026-08-27 19:09:17,,active,6.764658,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,1,t,0.894374
82029da2-d45a-4e0a-bc9a-19e883390124,319c1990-6128-4bd8-a797-bb5de6b79ad3,32b47742-10bc-4059-968b-1b849950d616,2,6,1426741,1426741,2026-08-27 19:09:52,2026-08-27 19:09:53,,active,5.963209,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,4,t,0.265760
887ea05d-1bd3-4622-89cb-67ab42df84d3,319c1990-6128-4bd8-a797-bb5de6b79ad3,ad2ed904-d454-480b-9e0b-2634edaced1a,2,8,1564143,1564143,2026-08-27 19:09:19,2026-08-27 19:09:19,,active,8.126756,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,1,t,0.798850
9734095e-943b-46b7-be1c-d9454e53da9e,319c1990-6128-4bd8-a797-bb5de6b79ad3,dcc1e3a2-d5ab-4a0b-88c3-a2f73700d15b,2,9,2096729,2096729,2026-08-27 19:08:49,2026-08-27 19:08:51,,active,8.915221,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,41,f,0.274460
9b11c27e-28e9-4f2c-9a9e-6b5188f1f0ef,319c1990-6128-4bd8-a797-bb5de6b79ad3,5a07be3d-64ba-4272-af2c-9cd289593301,2,8,1869685,1869685,2026-08-27 19:10:04,2026-08-27 19:10:04,,active,8.017451,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,1,t,0.704346
9cc0208e-40e6-4128-ab6e-7b2b65b4c2f9,319c1990-6128-4bd8-a797-bb5de6b79ad3,3f4e74e5-a7a5-48f5-9e95-b902573d3ed0,2,9,2072657,2072657,2026-08-27 19:08:38,2026-08-27 19:08:39,,active,8.613105,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,54,t,0.346870
9e619f06-5289-457c-a5ab-072be189f118,319c1990-6128-4bd8-a797-bb5de6b79ad3,68ffa7ba-1514-49cb-b87f-d04fff0a8667,2,4,862120,862120,2026-08-27 19:08:22,2026-08-27 19:08:22,,active,3.846234,t,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,2,t,0.769819
a8e9af49-19d5-477c-8b60-26e6d4648ce4,319c1990-6128-4bd8-a797-bb5de6b79ad3,6bb01433-3375-4ef5-b127-ffd43ab4ab8b,2,5,1185830,1185830,2026-08-27 19:10:06,2026-08-27 19:10:06,,active,5.012071,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,2,t,0.553736
b19204db-73e2-4346-b0e6-3b86341b063f,319c1990-6128-4bd8-a797-bb5de6b79ad3,c4cfbd6b-b06e-4d39-af16-e0f731c78a4f,2,7,1615614,1615614,2026-08-27 19:09:50,2026-08-27 19:09:50,,active,6.903612,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,1,t,0.747878
b90df85c-420a-4411-8a83-ccbe77e44a1a,319c1990-6128-4bd8-a797-bb5de6b79ad3,b9b9a46a-d20f-4990-ac99-e30b856348bf,2,5,1179652,1179652,2026-08-27 19:09:19,2026-08-27 19:09:19,,active,4.854685,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,5,t,0.583958
ba198bfc-b604-4c4d-9383-7f51ad8ae70f,319c1990-6128-4bd8-a797-bb5de6b79ad3,db499a33-fbdc-4307-923b-d79726b18170,2,5,1194614,1194614,2026-08-27 19:10:10,2026-08-27 19:10:17,,active,5.130093,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,66,f,0.338776
be5f8c68-2753-4d0d-9d20-fe93428ef741,319c1990-6128-4bd8-a797-bb5de6b79ad3,1c713196-11fc-4c2c-9d5f-5e93113752c2,2,8,1972832,1972832,2026-08-27 19:09:26,2026-08-27 19:09:26,,active,8.147687,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,1,t,0.804294
e0b06ae9-9684-4b69-b592-bcf0a8253b58,319c1990-6128-4bd8-a797-bb5de6b79ad3,4676973a-ab2c-48e9-87e2-2de7d3f426b7,2,9,2362667,2362667,2026-08-27 19:08:41,2026-08-27 19:08:44,,active,8.962121,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,98,f,0.370900
f350f0e6-8d0c-46b6-a8bf-5602e9eee1f0,319c1990-6128-4bd8-a797-bb5de6b79ad3,04939616-b180-43e4-bdcc-c5cf0094c78e,2,6,1441388,1441388,2026-08-27 19:09:24,2026-08-27 19:09:25,,active,5.911594,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,11,t,0.758171
f5126b8c-c85c-4f00-9463-3bb1466993cb,319c1990-6128-4bd8-a797-bb5de6b79ad3,81d759f2-2704-46c2-89d4-b96072dea3c7,2,6,693756,693756,2026-08-27 19:09:26,2026-08-27 19:09:26,,active,6.205032,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,1,t,0.596628
31ca8196-7362-437f-b042-4b847a602c8f,319c1990-6128-4bd8-a797-bb5de6b79ad3,9d16da04-80aa-4499-92cd-0733d8cbcdd1,3,8,1860436,1860436,2026-08-27 19:09:17,2026-08-27 19:09:17,,active,7.781455,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,4,t,0.434618
8c8141b9-a68d-4688-aa72-feef37b76dd1,319c1990-6128-4bd8-a797-bb5de6b79ad3,2a9c4342-c7a2-46a9-ac2c-1757a4023e97,3,6,1455256,1455256,2026-08-27 19:09:14,2026-08-27 19:09:16,,active,6.139954,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,78,f,0.316727
a3d13515-e788-4fe2-afe0-d884f8f8bad6,319c1990-6128-4bd8-a797-bb5de6b79ad3,6bb01433-3375-4ef5-b127-ffd43ab4ab8b,3,5,1159186,1159186,2026-08-27 19:10:06,2026-08-27 19:10:07,,active,4.899457,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,7,t,0.724528
ad642f0a-fba0-4406-95d3-f49617c6b707,319c1990-6128-4bd8-a797-bb5de6b79ad3,54238ac7-4af7-4a13-b0f5-0f1b324b57da,3,6,1353051,1353051,2026-08-27 19:10:49,2026-08-27 19:10:52,,active,5.774153,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,70,f,0.126399
b7898d3f-26ba-4921-8a08-4143c832ffa3,319c1990-6128-4bd8-a797-bb5de6b79ad3,9570c85b-5e76-4e71-a071-28f2d0996331,3,5,1450514,1450514,2026-08-27 19:08:13,2026-08-27 19:08:20,,active,5.496374,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,395,t,0.039099
c5516258-ece3-4d38-95f4-5ee41d491675,319c1990-6128-4bd8-a797-bb5de6b79ad3,dcc1e3a2-d5ab-4a0b-88c3-a2f73700d15b,3,9,2089652,2089652,2026-08-27 19:08:51,2026-08-27 19:08:56,,active,8.885130,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,78,f,0.229964
d90839db-ce54-49f5-8149-b3064db30d64,319c1990-6128-4bd8-a797-bb5de6b79ad3,ad2ed904-d454-480b-9e0b-2634edaced1a,3,5,916398,916398,2026-08-27 19:09:19,2026-08-27 19:09:20,,active,4.761293,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,3,f,0.247123
fdb58e76-92a8-4388-be95-26012dd5f8ba,319c1990-6128-4bd8-a797-bb5de6b79ad3,32b47742-10bc-4059-968b-1b849950d616,3,6,1429679,1429679,2026-08-27 19:09:53,2026-08-27 19:09:53,,active,5.975488,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,1,t,0.695475
