scope,district_number,seats,fractional_seats,floor_override,target_population,actual_population,convex_hull_ratio,num_geom_parts,is_contiguous,members,district_id,scope_jurisdiction_id
Democratic Republic of the Congo,3,7,7.094905,f,28403901,28403901,0.730028,14,t,Kinshasa; Kongo-Central; Kwango; Kwilu; Mai-Ndombe,440cd7d9-541d-4594-b8f2-7c9903d71df0,6fc76783-7fee-4ad3-9cf2-59fc5f93e7f8
Democratic Republic of the Congo,4,6,5.988754,f,23975510,23975510,0.679587,1,t,Ituri; Maniema; North Kivu; Tshopo; Upper Uele,8e370679-cd76-4d0f-b482-26979599eafc,6fc76783-7fee-4ad3-9cf2-59fc5f93e7f8
Dhaka,1,6,5.993029,f,22952601,22952601,0.753625,1,t,Dhaka; Faridpur; Gopalganj; Madaripur; Manikganj; Rajbari,144b6ce2-20c1-4c53-b95f-d6fb4960ea44,532d1ba8-7a54-451b-b7e0-fd8700db33c5
Dhaka,2,6,6.006971,f,23005998,23005998,0.598239,13,t,Gazipur; Kishoreganj; Munshiganj; Narayanganj; Narsingdi; Shariatpur; Tangail,d74a5778-7fcc-484f-bdff-d507ea74057b,532d1ba8-7a54-451b-b7e0-fd8700db33c5
Earth,1,6,6.025708,f,24054552,24054552,0.388170,110,f,Bahrain; Kuwait; Oman; Qatar; United Arab Emirates,1f39fdc3-9745-4644-af2d-905f479a136a,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,2,9,9.362315,f,37374244,37374244,0.636476,195,f,Djibouti; Eritrea; Saudi Arabia,4eedddb6-3488-41b4-b346-3e01a1d414d4,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,3,8,8.030443,f,32057429,32057429,0.483568,11,t,Cyprus; Israel; Jordan; Lebanon; State of Palestine,c66bbfd5-4415-4f65-b6bb-33cc85387dba,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,4,6,5.764602,f,23012218,23012218,0.846811,1,t,Syrian Arab Republic,34b5d589-f730-4840-ab3e-7b5149f0cbf3,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,5,6,6.110239,f,24391999,24391999,0.565625,249,f,Armenia; Azerbaijan; Georgia; Turkmenistan,9eb05d70-313a-4eb8-8c7d-540f6066169b,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,6,9,9.405998,f,37548625,37548625,0.720909,15,t,Kazakhstan; Kyrgyzstan; Tajikistan,7293f06e-b906-4efc-b0f4-b0de7eef6804,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,7,9,8.828671,f,35243942,35243942,0.585377,5,t,Uzbekistan,5931a5aa-516e-41a6-b66f-705f19ae8320,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,8,6,6.157410,f,24580303,24580303,0.569234,2,t,Central African Republic; Congo; Gabon; South Sudan,15b33664-51cf-4b4b-8114-947c04d4635f,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,9,7,7.048297,f,28136712,28136712,0.666501,1,t,Cameroon,81911f32-305e-4dce-92bf-45b38506501a,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,10,7,6.514985,f,26007740,26007740,0.792915,1,t,Chad; Libya,1a8952cf-8579-4c0a-8285-14cefb7042eb,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,11,9,9.395626,f,37507221,37507221,0.662099,16,t,Morocco,a94acb47-4172-4e48-ba9c-af5300bdde86,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,12,6,6.426295,f,25653689,25653689,0.837986,1,t,Niger,a9574598-9ae9-4adf-9f5d-675d5c369c6e,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,13,6,6.305907,f,24944879,25173101,0.205592,9,f,Benin; Equatorial Guinea; Sao Tome and Principe; Togo,7188a892-b469-4136-b071-ab7ad46a24f7,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,14,7,7.100612,f,28345554,28345554,0.830626,1,t,Mali; Mauritania,e1e38751-c03d-498f-9cee-a29fc800f0b4,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,15,8,8.357819,f,33364307,33364307,0.857899,1,t,Ghana,1a9e15c9-4b89-4848-aeee-1359b5d9cc5a,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,16,6,5.714382,f,22811743,22811743,0.777187,1,t,Burkina Faso,b1dcb16f-fc28-4664-a930-3ca579ed23ef,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,17,8,7.561590,f,35594607,30185771,0.828456,2,t,Côte d'Ivoire,dd44f6c4-8aa1-4915-bb77-d5fa7b561d7f,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,18,5,5.274893,f,21057306,21057306,0.373792,17,t,Cabo Verde; Gambia; Senegal,ae974494-8782-48ab-8341-6a9e3e23bae9,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,19,8,7.549180,f,24727396,30136232,0.805646,176,t,Guinea; Guinea-Bissau; Liberia; Sierra Leone,65cf047a-3be8-4aba-afd8-eac4f14cd13e,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,20,7,6.807654,f,27176071,27176071,0.833888,83,t,Burundi; Rwanda,070f1940-1f98-48f1-b035-682a13212964,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,21,5,5.330199,f,20096158,21278089,0.116931,133,t,Comoros; Mauritius; Mayotte; Réunion; Seychelles; Somalia,fb33492d-d0cb-4a11-9fd5-b75cbfd7cdaa,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,22,8,7.705355,f,30759679,30759679,0.855877,71,t,Madagascar,c6d418ae-a27d-4dd4-8f19-74d2e9d2cad6,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,23,9,9.186928,f,36674099,36674099,0.498222,28,t,Eswatini; Lesotho; Mozambique,490f5c5d-d48c-4117-bfcb-11d5eb492a16,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,24,5,5.208526,f,20792372,20792372,0.558695,3,t,Malawi,e8edf8e2-1da0-4c90-9b87-67e24a07be58,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,25,5,5.109534,f,36600063,20397195,0.783078,1,t,Zambia,70a6b882-9c0a-493d-9745-4abb837acd57,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,26,6,5.597257,f,22344181,22344181,0.597475,79,t,Bolivia (Plurinational State of); Paraguay; Uruguay,17bcda3e-b71a-4f54-b242-11e333926512,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,27,9,9.097333,f,36208587,36316438,0.451760,794,t,Anguilla; Antigua and Barbuda; Aruba; Barbados; Bonaire Sint Eustatius and Saba; British Virgin Islands; Curaçao; Dominica; French Guiana; Grenada; Guadeloupe; Guyana; Martinique; Montserrat; Puerto Rico; Saint Barthélemy; Saint Kitts and Nevis; Saint Lucia; Saint Vincent and the Grenadines; Suriname; Trinidad and Tobago; United States Virgin Islands; Venezuela (Bolivarian Republic of),d93fd3e8-2838-45f1-adf1-4bc08b2c86c0,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,28,9,9.314314,f,37118692,37182624,0.108727,577,t,Bahamas; Bermuda; Cayman Islands; Cuba; Dominican Republic; Haiti; Jamaica; Turks and Caicos Islands,d51012ce-de35-4ef2-bc68-bbee20b0a1d1,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,29,9,8.821510,f,35215355,35215355,0.615604,64,t,Belize; El Salvador; Guatemala; Honduras,f2c9096f-e774-4b7f-be08-3cc776464db6,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,30,8,8.471472,f,33818010,33818010,0.186319,120,f,Costa Rica; Ecuador; Nicaragua; Panama,fac7c460-e2c2-431c-b900-6127cb894e3b,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,31,8,8.290019,f,33093653,33093653,0.720424,4,t,Peru,800b24db-7acb-4350-a386-f02ad08e06be,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,32,5,4.850482,f,19357754,19363065,0.322518,626,t,Antarctica; Chile; Falkland Islands (Malvinas); Saint Helena,08075d32-b184-4707-a309-60e8ed46128a,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,33,5,5.001150,f,34663620,19964527,0.003820,3098,t,American Samoa; Cook Islands; Fiji; French Polynesia; Guam; Kiribati; Marshall Islands; Micronesia (Fed. States of); Nauru; New Caledonia; New Zealand; Niue; Northern Mariana Islands; Palau; Papua New Guinea; Pitcairn Islands; Samoa; Solomon Islands; Timor-Leste; Tokelau; Tonga; Tuvalu; Vanuatu; Wallis and Futuna Islands,dd70ea1c-d846-4987-afa0-195af35aa3d6,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,34,8,7.652571,f,36006605,30548968,0.627355,597,f,Belarus; Estonia; Finland; Latvia; Lithuania; Sweden,bc312605-a08b-48d4-b1c8-f3b1507f882f,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,35,9,8.952765,f,35739324,35739324,0.857061,2,t,Bulgaria; Republic of Moldova; Romania; Serbia,a7f189b8-d184-46c2-b91a-cd7d9b6498ab,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,36,9,8.857655,f,34446038,35359648,0.230036,246,f,Albania; Bosnia and Herzegovina; Croatia; Greece; Kosovo; Malta; Montenegro; North Macedonia; Tunisia,2b92e4df-aa73-46bd-8fd2-b8345aa2b102,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,37,5,5.069719,f,20795384,20238256,0.165940,11,t,Austria; Gibraltar; Holy See; Liechtenstein; Monaco; San Marino; Slovenia; Switzerland,55e03967-4ee7-43c5-a5bb-67f0be450f74,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,38,7,6.512683,f,25998548,25998548,0.781241,3,t,Czechia; Hungary; Slovakia,eb1dd25c-c1a9-4e07-81c1-d2bc245907e2,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,39,8,7.608301,f,36498510,30372241,0.776396,2,t,Belgium; Luxembourg; Netherlands,e89a48eb-2ad4-41d6-9a56-400d886cb406,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,40,9,9.066160,f,36191998,36191998,0.765123,2,t,Angola,78c910b0-319f-4528-9bb4-5227e50a461b,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,41,6,6.246698,f,24936741,24936741,0.582120,17,t,Cambodia; Lao People's Democratic Republic,bac97dbf-454f-45ba-a27c-1c2e31aba2b6,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,42,9,8.848100,f,35321502,35321502,0.278357,101,t,Brunei Darussalam; Malaysia,9567bc2d-28ed-4459-9f07-554f9799bff2,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,43,8,7.647153,f,30527340,30527340,0.626912,2,t,Bhutan; Nepal,85ae4e54-778f-43a8-b3be-fa2f75705c64,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,44,5,5.410183,f,21597381,21597381,0.806913,1,t,Botswana; Namibia; Zimbabwe,679fdc52-ea66-4dee-b82f-ac36455906f1,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,45,7,7.428131,f,26243216,29653005,0.543913,53,t,Dem. People's Republic of Korea; Mongolia,23384a09-e0d6-464c-ad13-6067733e661d,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,46,6,5.858180,f,22878226,23385780,0.104454,1313,t,Maldives; Sri Lanka,8277d66e-77ca-4d5b-b25b-72ce09945625,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,47,7,7.135807,f,28486053,28486053,0.047335,29,t,Singapore; Taiwan,91e1d07c-3a52-4876-bf4b-4abf5781aec1,4dc3821a-f4c4-484c-90f9-64970c6818b0
