scope,district_number,seats,fractional_seats,floor_override,target_population,actual_population,convex_hull_ratio,num_geom_parts,is_contiguous,members,district_id,scope_jurisdiction_id
Earth,45,9,9.007515,f,36006605,36006605,0.634662,1230,f,Belarus; Estonia; Finland; Latvia; Lithuania; Norway; Sweden,d491cab2-8278-4501-894f-f77b3b0c0b0e,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,46,6,5.600045,f,22385600,22385600,0.390030,108,t,Djibouti; Eritrea; Somalia,0f9732fc-13ff-44b2-99c9-251c18003fc3,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,47,5,4.587694,f,18338830,18338830,0.252450,251,t,Armenia; Azerbaijan; Cyprus; Georgia,7ba34c40-a665-4f00-b071-460290429815,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,48,5,5.193798,f,20761669,20761669,0.505624,4,t,Kyrgyzstan; Mongolia; Tajikistan,4c76cb1a-d47d-41e3-8a6f-9e218d57c189,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,49,5,4.593195,f,18360819,18360819,0.003793,3037,t,American Samoa; Cook Islands; Fiji; French Polynesia; Kiribati; Marshall Islands; Micronesia (Fed. States of); Nauru; New Caledonia; New Zealand; Niue; Papua New Guinea; Pitcairn Islands; Samoa; Solomon Islands; Tokelau; Tonga; Tuvalu; Vanuatu; Wallis and Futuna Islands,2b97059b-0972-4706-ae0b-ef35ae88a12d,4dc3821a-f4c4-484c-90f9-64970c6818b0
East Java,1,6,6.027373,f,23114778,23114778,0.202123,140,f,Bangkalan; Bojonegoro; Gresik; Jombang; Kota Batu; Kota Madiun; Kota Mojokerto; Kota Pasuruan; Kota Surabaya; Lamongan; Madiun; Magetan; Mojokerto; Nganjuk; Ngawi; Pamekasan; Pasuruan; Sampang; Sidoarjo; Sumenep; Tuban,e565cbed-f75c-47d5-b0af-e62062a19ce4,58fb1da5-8e0d-448f-abe5-f6983d7aa3c8
East Java,2,5,4.972627,f,19069865,19069865,0.681349,365,t,Banyuwangi; Blitar; Bondowoso; Jember; Kediri; Kota Blitar; Kota Kediri; Kota Malang; Kota Probolinggo; Lumajang; Malang; Pacitan; Ponorogo; Probolinggo; Situbondo; Trenggalek; Tulungagung,81dd49bf-8427-4294-a69e-4cb6b55f3b59,58fb1da5-8e0d-448f-abe5-f6983d7aa3c8
Egypt,1,7,7.053397,f,28589073,28589073,0.849175,11,t,Al Sharqia Governorate; Dakahlia Governorate; Damietta Governorate; Ismailia Governorate; Port Said Governorate; Qalyubia Governorate,2e1152bd-c4ec-4cc8-9b36-2ee62152f300,ea4a3117-f793-40ac-90f1-a46e44228583
Egypt,2,7,7.046920,f,28562821,28562821,0.901097,1,t,Alexandria Governorate; Beheira Governorate; Gharbiyya Governorate; Kafr el-Sheikh Governorate; Monufia Governorate,a9e6ce88-bd02-4cd2-bc78-09f2c99bffcd,ea4a3117-f793-40ac-90f1-a46e44228583
Egypt,3,7,6.833623,f,27698275,27698275,0.794111,23,t,Aswan Governorate; Asyut Governorate; Luxor Governate; Minya Governate; New Valley Governorate; North Sinai Governorate; Qena Governorate; Red Sea Governorate; Sohag Governorate; South Sinai Governorate; Suez Governorate,58a098e0-9812-4ae8-839b-8f7cd15193da,ea4a3117-f793-40ac-90f1-a46e44228583
